,user_id,age,sex,num_its
89785,108745,65_inf,0.0,5
89786,108746,25_34,0.0,13
89787,108747,25_34,0.0,5
89788,108748,45_54,1.0,5
89789,108750,35_44,0.0,11
89790,108752,25_34,0.0,6
89791,108753,65_inf,1.0,8
89792,108755,18_24,0.0,8
89793,108756,45_54,0.0,10
89794,108757,18_24,0.0,5
89795,108758,55_64,0.0,10
89796,108759,25_34,1.0,7
89798,108761,18_24,0.0,10
89799,108762,35_44,0.0,3
89800,108763,25_34,0.0,4
89801,108764,35_44,0.0,7
89802,108765,35_44,0.0,10
89804,108767,25_34,0.0,6
89805,108768,55_64,1.0,8
89806,108769,25_34,0.0,14
89807,108770,55_64,0.0,5
89808,108771,45_54,0.0,4
89809,108772,25_34,0.0,7
89810,108773,25_34,0.0,5
89811,108774,25_34,1.0,15
89812,108776,35_44,0.0,12
89813,108777,45_54,0.0,7
89814,108778,35_44,0.0,12
89815,108779,18_24,0.0,8
89816,108780,25_34,0.0,5
89817,108781,25_34,0.0,4
89818,108782,18_24,0.0,12
89819,108783,18_24,0.0,5
89820,108784,18_24,0.0,8
89821,108786,25_34,1.0,4
89822,108787,25_34,1.0,2
89823,108788,25_34,1.0,9
89824,108789,35_44,0.0,7
89825,108790,55_64,0.0,5
89826,108791,35_44,0.0,6
89827,108793,18_24,0.0,6
89828,108794,35_44,1.0,7
89829,108795,25_34,0.0,4
89830,108796,25_34,1.0,7
89831,108797,18_24,0.0,8
89832,108798,25_34,0.0,8
89833,108799,35_44,0.0,32
89834,108800,45_54,0.0,11
89835,108801,18_24,0.0,19
89836,108802,35_44,1.0,14
89837,108803,18_24,0.0,3
89838,108804,45_54,0.0,3
89839,108806,18_24,0.0,66
89840,108807,35_44,1.0,5
89841,108808,55_64,0.0,12
89843,108810,35_44,0.0,3
89844,108811,18_24,0.0,14
89845,108812,35_44,1.0,8
89846,108813,18_24,1.0,3
89847,108814,25_34,0.0,6
89848,108815,35_44,0.0,11
89850,108819,45_54,0.0,4
89851,108821,35_44,0.0,6
89852,108822,25_34,0.0,28
89853,108824,55_64,0.0,9
89854,108825,35_44,1.0,7
89855,108826,45_54,,7
89856,108827,35_44,0.0,7
89857,108829,45_54,1.0,7
89858,108830,35_44,0.0,42
89859,108831,25_34,1.0,7
89860,108832,35_44,0.0,8
89861,108833,18_24,0.0,7
89862,108834,45_54,0.0,7
89863,108835,35_44,0.0,39
89864,108838,45_54,0.0,11
89865,108841,18_24,0.0,4
89866,108842,55_64,0.0,6
89867,108844,65_inf,1.0,7
89868,108845,25_34,0.0,7
89869,108846,35_44,1.0,13
89870,108848,18_24,0.0,3
89871,108849,35_44,0.0,9
89872,108850,25_34,1.0,13
89873,108851,35_44,1.0,8
89874,108852,35_44,1.0,6
89875,108853,55_64,0.0,7
89876,108854,25_34,0.0,9
89877,108857,55_64,0.0,10
89878,108858,18_24,0.0,6
89879,108860,18_24,0.0,7
89880,108861,45_54,1.0,8
89881,108862,25_34,1.0,11
89882,108863,25_34,0.0,12
89883,108865,55_64,0.0,596
89884,108866,35_44,0.0,7
89885,108867,25_34,0.0,8
89886,108868,45_54,0.0,4
89887,108869,25_34,1.0,7
89888,108870,45_54,,9
89889,108871,18_24,0.0,7
89890,108872,25_34,1.0,4
89891,108873,55_64,1.0,6
89892,108874,18_24,0.0,6
89893,108875,35_44,0.0,6
89894,108876,55_64,0.0,5
89895,108877,18_24,1.0,6
89896,108878,25_34,0.0,5
89897,108881,35_44,0.0,6
89898,108882,18_24,1.0,8
89899,108883,25_34,0.0,15
89901,108885,35_44,0.0,4
89902,108886,45_54,0.0,10
89903,108887,25_34,0.0,18
89904,108888,18_24,0.0,9
89905,108890,18_24,0.0,7
89906,108891,55_64,1.0,4
89907,108892,45_54,0.0,15
89908,108893,45_54,1.0,8
89910,108895,45_54,0.0,8
89911,108896,35_44,0.0,13
89912,108897,35_44,1.0,10
89913,108898,45_54,0.0,2
89914,108899,35_44,0.0,5
89915,108903,35_44,0.0,6
89916,108905,35_44,1.0,9
89917,108906,25_34,0.0,5
89918,108907,18_24,1.0,5
89919,108908,35_44,0.0,5
89920,108909,35_44,0.0,5
89921,108910,35_44,1.0,4
89922,108912,18_24,0.0,10
89923,108913,45_54,1.0,5
89924,108914,18_24,1.0,10
89926,108916,18_24,0.0,5
89927,108917,25_34,,4
89928,108918,25_34,0.0,6
89929,108920,45_54,1.0,7
89930,108921,18_24,0.0,6
89931,108922,18_24,0.0,12
89934,108926,45_54,1.0,7
89935,108927,55_64,0.0,8
89936,108928,45_54,0.0,9
89937,108929,35_44,0.0,9
89938,108930,25_34,0.0,5
89939,108931,25_34,0.0,10
89941,108933,18_24,0.0,6
89942,108934,25_34,0.0,9
89943,108935,35_44,0.0,5
89944,108936,18_24,0.0,5
89945,108937,45_54,0.0,7
89946,108940,25_34,0.0,8
89947,108941,35_44,0.0,7
89948,108942,55_64,0.0,37
89949,108943,18_24,0.0,4
89950,108944,25_34,0.0,4
89951,108945,18_24,0.0,9
89952,108946,18_24,1.0,8
89953,108947,35_44,1.0,9
89955,108949,25_34,1.0,6
89956,108950,45_54,1.0,3
89957,108951,25_34,0.0,14
89958,108952,35_44,1.0,4
89959,108953,25_34,0.0,4
89960,108954,25_34,0.0,4
89961,108955,18_24,0.0,6
89962,108956,45_54,1.0,7
89963,108957,25_34,0.0,7
89964,108958,55_64,1.0,8
89965,108959,65_inf,1.0,2
89966,108960,25_34,0.0,9
89967,108961,25_34,0.0,4
89968,108962,25_34,0.0,5
89969,108963,18_24,0.0,5
89970,108964,18_24,0.0,6
89971,108965,55_64,0.0,6
89972,108966,35_44,0.0,16
89974,108969,18_24,0.0,6
89975,108970,35_44,0.0,5
89976,108971,18_24,0.0,4
89977,108972,45_54,0.0,7
89978,108973,18_24,1.0,12
89979,108974,35_44,1.0,6
89980,108975,35_44,1.0,6
89981,108979,65_inf,0.0,5
89982,108980,18_24,0.0,21
89983,108981,45_54,0.0,8
89984,108983,35_44,0.0,6
89985,108984,55_64,0.0,12
89986,108985,25_34,0.0,6
89987,108986,45_54,0.0,24
89988,108987,25_34,0.0,8
89989,108988,18_24,0.0,8
89990,108990,18_24,1.0,6
89991,108991,55_64,0.0,5
89992,108992,25_34,0.0,4
89993,108994,18_24,0.0,7
89994,108995,18_24,0.0,16
89995,108996,35_44,0.0,3
89996,108997,25_34,0.0,13
89997,108998,25_34,0.0,7
89998,108999,35_44,0.0,6
90000,109003,35_44,0.0,4
90002,109007,55_64,1.0,6
90003,109009,18_24,0.0,8
90004,109010,18_24,0.0,5
90005,109012,35_44,1.0,8
90006,109013,35_44,0.0,4
90007,109014,45_54,0.0,12
90008,109015,45_54,0.0,10
90009,109016,35_44,0.0,11
90010,109017,55_64,1.0,8
90011,109018,45_54,0.0,10
90012,109019,55_64,0.0,3
90013,109020,18_24,0.0,3
90015,109024,25_34,0.0,11
90016,109025,45_54,0.0,11
90017,109026,55_64,0.0,21
90018,109027,25_34,1.0,5
90019,109029,45_54,0.0,19
90020,109030,45_54,1.0,6
90021,109031,45_54,0.0,9
90022,109032,18_24,0.0,9
90023,109033,18_24,0.0,7
90024,109034,35_44,0.0,5
90025,109035,65_inf,0.0,10
90026,109036,55_64,0.0,4
90027,109037,55_64,0.0,10
90028,109039,45_54,1.0,7
90029,109041,55_64,0.0,5
90030,109042,65_inf,1.0,20
90031,109043,25_34,0.0,11
90032,109044,18_24,0.0,7
90033,109045,35_44,0.0,7
90034,109046,45_54,0.0,6
90035,109047,18_24,0.0,7
90036,109048,25_34,0.0,3
90037,109049,55_64,0.0,5
90038,109050,55_64,1.0,18
90039,109051,45_54,0.0,2
90040,109052,45_54,0.0,7
90041,109053,25_34,0.0,4
90042,109054,25_34,0.0,9
90043,109055,45_54,0.0,4
90044,109056,18_24,0.0,6
90045,109057,25_34,0.0,12
90046,109059,65_inf,0.0,8
90047,109060,65_inf,0.0,124
90048,109062,45_54,0.0,4
90049,109064,35_44,0.0,7
90050,109065,55_64,0.0,6
90051,109066,25_34,1.0,6
90052,109067,45_54,0.0,10
90053,109068,35_44,0.0,9
90054,109069,35_44,0.0,6
90055,109070,35_44,1.0,9
90056,109071,18_24,0.0,7
90057,109073,25_34,0.0,3
90059,109077,45_54,0.0,9
90060,109079,45_54,1.0,10
90061,109081,45_54,0.0,3
90062,109082,25_34,0.0,6
90063,109083,45_54,0.0,10
90064,109085,35_44,1.0,20
90065,109087,18_24,0.0,8
90066,109088,25_34,0.0,5
90067,109089,45_54,0.0,14
90068,109090,35_44,0.0,4
90069,109091,18_24,0.0,7
90070,109092,25_34,0.0,9
90071,109093,25_34,0.0,11
90072,109094,45_54,0.0,8
90073,109095,18_24,0.0,8
90074,109096,35_44,0.0,11
90075,109097,45_54,0.0,147
90076,109098,35_44,1.0,18
90077,109099,18_24,1.0,4
90078,109100,55_64,0.0,5
90079,109103,18_24,0.0,6
90080,109104,35_44,0.0,6
90081,109105,35_44,1.0,3
90082,109106,18_24,0.0,7
90083,109107,35_44,0.0,4
90084,109109,35_44,0.0,5
90085,109110,25_34,0.0,9
90086,109111,45_54,0.0,5
90087,109113,35_44,0.0,6
90088,109114,45_54,1.0,7
90089,109115,35_44,1.0,7
90090,109116,35_44,1.0,3
90091,109118,35_44,0.0,6
90092,109119,18_24,0.0,6
90093,109120,35_44,1.0,6
90094,109121,18_24,0.0,4
90095,109123,35_44,0.0,6
90096,109124,35_44,1.0,5
90097,109125,35_44,0.0,9
90098,109126,18_24,0.0,4
90100,109128,65_inf,0.0,9
90101,109129,18_24,0.0,7
90102,109130,25_34,0.0,6
90103,109131,45_54,0.0,8
90104,109132,45_54,0.0,6
90105,109133,25_34,0.0,6
90106,109134,35_44,1.0,5
90107,109135,18_24,0.0,2
90109,109137,35_44,0.0,7
90110,109139,35_44,0.0,14
90111,109140,55_64,0.0,6
90112,109141,35_44,1.0,5
90113,109142,35_44,1.0,4
90114,109143,18_24,0.0,6
90115,109145,55_64,0.0,7
90116,109146,25_34,0.0,7
90117,109148,35_44,0.0,6
90118,109149,18_24,1.0,3
90120,109153,25_34,1.0,8
90121,109155,25_34,1.0,4
90122,109156,35_44,0.0,6
90123,109159,25_34,1.0,10
90124,109161,35_44,0.0,8
90125,109162,45_54,0.0,5
90126,109163,25_34,,16
90127,109165,35_44,0.0,4
90128,109167,45_54,0.0,6
90129,109168,35_44,0.0,5
90130,109169,35_44,0.0,8
90132,109172,18_24,0.0,2
90133,109174,45_54,1.0,5
90134,109176,18_24,0.0,2
90135,109178,45_54,1.0,12
90136,109179,35_44,0.0,7
90137,109180,25_34,1.0,5
90138,109181,45_54,0.0,1
90139,109182,18_24,1.0,9
90140,109184,65_inf,0.0,7
90141,109185,18_24,0.0,2
90142,109186,25_34,1.0,5
90143,109187,25_34,0.0,7
90144,109188,18_24,1.0,5
90145,109191,35_44,1.0,4
90146,109192,35_44,1.0,9
90147,109193,45_54,0.0,13
90148,109194,45_54,0.0,7
90149,109195,25_34,0.0,12
90150,109196,35_44,0.0,10
90151,109197,18_24,0.0,7
90152,109198,18_24,0.0,4
90153,109199,18_24,0.0,2
90154,109201,45_54,0.0,14
90155,109203,18_24,0.0,3
90156,109204,55_64,0.0,9
90157,109206,25_34,0.0,6
90158,109207,35_44,0.0,7
90159,109208,45_54,0.0,5
90160,109210,35_44,1.0,7
90161,109211,18_24,1.0,9
90162,109212,35_44,0.0,5
90163,109213,18_24,0.0,3
90164,109214,25_34,0.0,7
90165,109216,25_34,0.0,6
90166,109217,25_34,0.0,6
90167,109218,25_34,0.0,4
90168,109219,25_34,0.0,9
90169,109222,25_34,1.0,9
90170,109223,35_44,1.0,3
90171,109224,35_44,0.0,155
90172,109226,35_44,1.0,6
90173,109227,25_34,0.0,7
90174,109228,35_44,0.0,4
90175,109230,18_24,0.0,15
90176,109231,35_44,1.0,2
90177,109232,45_54,0.0,10
90178,109233,65_inf,1.0,3
90179,109234,25_34,0.0,8
90180,109235,45_54,1.0,7
90181,109236,18_24,0.0,3
90182,109237,55_64,0.0,26
90183,109238,25_34,0.0,10
90184,109239,45_54,1.0,9
90185,109240,25_34,1.0,6
90186,109241,45_54,0.0,5
90187,109242,55_64,0.0,7
90188,109243,35_44,1.0,6
90189,109244,45_54,1.0,5
90190,109245,45_54,,16
90192,109247,25_34,0.0,8
90196,109252,45_54,0.0,26
90197,109253,18_24,0.0,3
90198,109254,45_54,0.0,5
90199,109255,25_34,1.0,7
90200,109256,35_44,0.0,7
90201,109257,18_24,0.0,8
90202,109258,45_54,1.0,6
90203,109259,25_34,0.0,5
90204,109260,65_inf,0.0,8
90205,109261,35_44,0.0,8
90206,109262,35_44,0.0,6
90207,109263,18_24,0.0,7
90208,109264,25_34,0.0,6
90209,109266,18_24,0.0,3
90210,109267,25_34,0.0,13
90211,109270,18_24,0.0,8
90212,109271,18_24,0.0,7
90213,109272,45_54,0.0,9
90214,109274,45_54,1.0,7
90215,109275,35_44,0.0,155
90216,109276,55_64,0.0,12
90217,109277,18_24,0.0,3
90218,109278,35_44,0.0,9
90219,109279,45_54,0.0,4
90220,109280,45_54,0.0,5
90221,109282,45_54,0.0,11
90222,109283,35_44,0.0,11
90223,109284,35_44,1.0,3
90224,109285,25_34,1.0,5
90225,109286,65_inf,0.0,7
90226,109287,35_44,0.0,14
90227,109288,65_inf,1.0,5
90228,109291,35_44,0.0,13
90229,109292,45_54,0.0,4
90230,109293,25_34,0.0,5
90231,109294,25_34,0.0,2
90232,109296,25_34,0.0,5
90233,109297,25_34,0.0,7
90235,109301,18_24,0.0,6
90236,109302,35_44,1.0,12
90237,109303,55_64,1.0,2
90238,109304,35_44,0.0,11
90239,109305,25_34,0.0,7
90240,109307,25_34,0.0,6
90241,109308,45_54,0.0,49
90242,109310,45_54,0.0,4
90243,109311,55_64,0.0,7
90244,109312,35_44,0.0,4
90245,109313,45_54,0.0,10
90246,109314,18_24,0.0,9
90247,109315,45_54,0.0,16
90248,109316,18_24,1.0,11
90249,109317,18_24,0.0,6
90250,109318,18_24,0.0,15
90251,109319,25_34,0.0,55
90252,109320,18_24,0.0,4
90253,109321,35_44,0.0,5
90254,109322,45_54,0.0,5
90255,109323,18_24,0.0,11
90256,109324,25_34,0.0,7
90257,109325,55_64,0.0,7
90259,109328,18_24,,7
90260,109330,18_24,0.0,4
90262,109335,55_64,0.0,5
90263,109336,45_54,0.0,11
90264,109337,25_34,0.0,7
90265,109338,25_34,0.0,10
90266,109339,65_inf,0.0,9
90267,109340,18_24,1.0,4
90269,109342,25_34,0.0,2
90270,109343,45_54,0.0,8
90271,109344,25_34,0.0,77
90272,109345,45_54,1.0,4
90273,109346,25_34,1.0,4
90274,109348,35_44,0.0,5
90275,109351,18_24,0.0,10
90276,109352,45_54,1.0,6
90277,109353,18_24,0.0,6
90278,109354,18_24,1.0,4
90279,109356,18_24,1.0,10
90280,109357,25_34,0.0,9
90281,109358,25_34,0.0,7
90282,109359,25_34,0.0,8
90283,109360,55_64,1.0,10
90284,109361,35_44,0.0,8
90285,109362,35_44,0.0,28
90287,109366,45_54,0.0,5
90288,109367,25_34,0.0,6
90289,109368,35_44,1.0,10
90290,109369,35_44,0.0,5
90291,109370,25_34,1.0,4
90292,109371,35_44,0.0,13
90294,109373,25_34,0.0,12
90295,109374,35_44,1.0,5
90296,109375,25_34,0.0,14
90297,109376,18_24,1.0,3
90298,109377,55_64,0.0,9
90299,109379,55_64,0.0,8
90300,109380,18_24,0.0,35
90301,109381,25_34,0.0,10
90302,109383,65_inf,0.0,7
90303,109384,35_44,0.0,7
90304,109385,25_34,0.0,11
90305,109386,35_44,0.0,6
90306,109387,18_24,0.0,10
90307,109389,25_34,1.0,13
90308,109390,45_54,0.0,6
90309,109391,18_24,0.0,4
90310,109392,35_44,0.0,15
90311,109393,18_24,0.0,3
90312,109394,45_54,1.0,3
90313,109395,45_54,1.0,6
90314,109396,18_24,0.0,6
90315,109397,25_34,1.0,4
90316,109399,25_34,0.0,73
90317,109400,25_34,1.0,3
90318,109401,25_34,0.0,4
90319,109403,45_54,0.0,12
90320,109404,25_34,1.0,4
90321,109405,18_24,0.0,5
90322,109406,45_54,1.0,4
90323,109407,35_44,1.0,6
90324,109409,35_44,0.0,24
90325,109410,25_34,1.0,10
90326,109411,45_54,0.0,10
90327,109412,35_44,1.0,10
90328,109413,25_34,1.0,6
90329,109414,25_34,1.0,5
90330,109415,25_34,0.0,11
90331,109416,45_54,,9
90332,109417,25_34,0.0,3
90333,109418,45_54,1.0,5
90334,109419,25_34,0.0,1
90335,109420,35_44,1.0,5
90336,109421,55_64,0.0,44
90337,109422,35_44,,8
90338,109423,45_54,0.0,7
90339,109424,35_44,1.0,8
90341,109426,18_24,0.0,8
90342,109427,35_44,0.0,8
90343,109428,35_44,0.0,9
90344,109429,18_24,1.0,8
90345,109430,45_54,0.0,6
90346,109431,55_64,0.0,9
90347,109432,35_44,0.0,32
90348,109433,25_34,0.0,8
90349,109434,18_24,0.0,7
90350,109435,35_44,1.0,11
90351,109436,18_24,0.0,4
90352,109437,18_24,0.0,5
90353,109438,55_64,0.0,6
90354,109439,35_44,0.0,7
90356,109442,18_24,0.0,9
90357,109443,35_44,0.0,15
90358,109444,18_24,0.0,51
90359,109447,45_54,0.0,2
90360,109450,35_44,1.0,7
90361,109451,18_24,0.0,7
90362,109453,25_34,1.0,48
90363,109454,45_54,0.0,7
90364,109455,35_44,1.0,5
90365,109456,18_24,0.0,3
90366,109457,25_34,0.0,9
90367,109458,35_44,0.0,11
90368,109459,45_54,0.0,8
90369,109460,25_34,0.0,11
90370,109461,45_54,0.0,10
90371,109462,25_34,0.0,5
90372,109464,35_44,0.0,8
90373,109465,45_54,0.0,6
90374,109466,18_24,0.0,4
90375,109468,18_24,0.0,6
90376,109469,18_24,1.0,6
90379,109472,55_64,0.0,11
90380,109473,25_34,0.0,14
90381,109474,35_44,0.0,10
90382,109475,18_24,0.0,7
90383,109477,45_54,1.0,5
90384,109478,25_34,0.0,33
90385,109479,25_34,0.0,3
90386,109481,35_44,0.0,5
90387,109482,35_44,0.0,4
90388,109483,55_64,0.0,9
90389,109484,65_inf,0.0,8
90390,109485,45_54,0.0,5
90391,109486,25_34,0.0,3
90392,109487,25_34,1.0,9
90393,109488,35_44,0.0,3
90394,109491,25_34,0.0,7
90395,109493,35_44,0.0,2
90397,109496,25_34,0.0,12
90398,109497,35_44,0.0,10
90399,109498,45_54,1.0,9
90400,109499,18_24,0.0,5
90401,109500,45_54,0.0,10
90402,109501,35_44,1.0,7
90403,109502,25_34,1.0,6
90404,109503,25_34,1.0,5
90405,109504,18_24,0.0,28
90406,109505,45_54,1.0,6
90407,109506,25_34,1.0,15
90408,109508,65_inf,0.0,10
90409,109509,18_24,1.0,2
90410,109510,55_64,1.0,14
90411,109512,18_24,1.0,2
90412,109514,18_24,0.0,4
90413,109517,18_24,0.0,11
90414,109518,18_24,0.0,10
90415,109519,25_34,0.0,4
90416,109522,18_24,1.0,7
90417,109523,35_44,1.0,14
90418,109524,25_34,1.0,6
90419,109525,25_34,0.0,4
90420,109526,18_24,0.0,5
90421,109527,65_inf,0.0,7
90422,109528,18_24,1.0,7
90423,109529,65_inf,0.0,13
90424,109531,18_24,0.0,23
90425,109532,55_64,1.0,19
90426,109533,55_64,0.0,6
90427,109534,55_64,0.0,5
90428,109536,25_34,1.0,4
90429,109539,45_54,1.0,2
90430,109540,55_64,0.0,64
90431,109542,18_24,0.0,3
90432,109544,35_44,0.0,8
90433,109545,18_24,0.0,4
90434,109546,35_44,0.0,6
90435,109548,18_24,0.0,36
90436,109549,25_34,0.0,6
90437,109550,55_64,0.0,6
90438,109554,25_34,0.0,5
90439,109556,35_44,0.0,10
90440,109557,45_54,0.0,7
90441,109558,45_54,0.0,21
90442,109559,45_54,1.0,8
90443,109560,35_44,0.0,4
90444,109561,45_54,0.0,4
90445,109562,55_64,0.0,8
90446,109563,35_44,0.0,6
90447,109564,18_24,0.0,7
90448,109565,35_44,0.0,74
90450,109567,18_24,0.0,3
90451,109568,45_54,0.0,6
90452,109569,35_44,1.0,3
90453,109570,18_24,0.0,16
90454,109571,18_24,1.0,3
90455,109572,25_34,1.0,10
90456,109573,18_24,0.0,5
90457,109574,18_24,0.0,6
90458,109575,25_34,0.0,5
90459,109576,55_64,0.0,6
90460,109577,25_34,0.0,10
90461,109578,25_34,0.0,5
90462,109579,45_54,1.0,3
90463,109580,55_64,0.0,14
90464,109581,18_24,0.0,7
90465,109582,25_34,0.0,5
90466,109583,18_24,0.0,10
90467,109584,35_44,0.0,8
90468,109585,18_24,0.0,8
90469,109586,45_54,0.0,33
90471,109588,45_54,0.0,6
90472,109591,45_54,1.0,4
90473,109592,25_34,1.0,6
90474,109593,35_44,0.0,10
90475,109594,45_54,0.0,5
90476,109595,45_54,0.0,8
90477,109596,35_44,1.0,6
90478,109597,18_24,0.0,4
90479,109598,25_34,0.0,8
90480,109599,55_64,1.0,4
90481,109600,45_54,0.0,30
90482,109601,35_44,0.0,15
90484,109603,45_54,1.0,7
90486,109605,18_24,0.0,17
90487,109606,45_54,0.0,6
90488,109607,35_44,0.0,7
90489,109608,45_54,0.0,14
90491,109611,35_44,0.0,8
90492,109612,25_34,0.0,8
90493,109613,55_64,1.0,10
90494,109614,45_54,0.0,3
90495,109615,65_inf,1.0,7
90496,109616,55_64,1.0,7
90497,109618,55_64,0.0,4
90498,109619,45_54,1.0,7
90499,109620,25_34,0.0,5
90500,109621,35_44,0.0,11
90501,109622,25_34,1.0,9
90502,109623,65_inf,0.0,5
90504,109626,18_24,0.0,8
90505,109627,25_34,0.0,6
90506,109628,25_34,0.0,9
90507,109630,35_44,0.0,7
90508,109632,45_54,0.0,7
90509,109633,25_34,0.0,6
90510,109634,25_34,1.0,8
90511,109636,35_44,0.0,99
90512,109638,35_44,0.0,7
90513,109639,35_44,1.0,4
90514,109640,25_34,0.0,7
90515,109641,45_54,1.0,4
90516,109642,45_54,1.0,5
90517,109643,45_54,0.0,6
90518,109644,25_34,0.0,4
90519,109645,18_24,1.0,2
90520,109646,45_54,0.0,6
90521,109647,45_54,0.0,9
90522,109648,25_34,0.0,9
90523,109649,18_24,0.0,3
90524,109650,18_24,0.0,6
90525,109651,35_44,0.0,23
90526,109654,35_44,0.0,7
90527,109655,55_64,0.0,21
90528,109656,35_44,0.0,4
90529,109657,45_54,1.0,7
90530,109658,35_44,0.0,12
90531,109659,45_54,0.0,7
90532,109660,25_34,0.0,13
90533,109661,35_44,0.0,3
90534,109662,18_24,0.0,7
90535,109665,35_44,0.0,4
90536,109667,35_44,0.0,4
90537,109668,35_44,1.0,8
90538,109669,35_44,0.0,6
90539,109670,25_34,0.0,8
90540,109671,35_44,0.0,6
90541,109672,18_24,0.0,3
90542,109673,55_64,0.0,9
90543,109674,18_24,0.0,16
90544,109675,35_44,0.0,6
90545,109676,25_34,0.0,7
90546,109677,25_34,0.0,6
90547,109678,25_34,0.0,10
90548,109679,18_24,0.0,7
90549,109681,18_24,0.0,15
90550,109682,35_44,0.0,3
90551,109683,25_34,0.0,15
90552,109685,45_54,0.0,5
90553,109686,25_34,0.0,6
90554,109687,25_34,0.0,5
90555,109688,35_44,0.0,6
90556,109691,25_34,0.0,6
90557,109692,18_24,1.0,11
90558,109694,18_24,0.0,15
90559,109696,55_64,1.0,3
90561,109698,45_54,0.0,5
90562,109699,25_34,0.0,5
90563,109700,25_34,0.0,28
90564,109701,45_54,0.0,11
90565,109702,18_24,1.0,9
90566,109703,35_44,0.0,6
90567,109704,25_34,0.0,9
90568,109706,65_inf,0.0,5
90569,109708,55_64,1.0,8
90570,109709,25_34,0.0,4
90571,109710,35_44,0.0,9
90572,109711,25_34,0.0,23
90573,109712,65_inf,1.0,18
90574,109713,45_54,1.0,2
90575,109714,25_34,0.0,8
90576,109715,35_44,0.0,9
90577,109719,25_34,0.0,10
90578,109720,35_44,0.0,9
90579,109721,18_24,0.0,8
90580,109723,18_24,0.0,13
90581,109724,25_34,0.0,11
90583,109726,18_24,0.0,6
90584,109728,18_24,0.0,9
90585,109729,25_34,0.0,15
90586,109730,55_64,0.0,3
90587,109731,35_44,0.0,9
90588,109732,35_44,1.0,12
90589,109733,35_44,0.0,56
90590,109734,18_24,0.0,5
90591,109735,35_44,0.0,9
90592,109736,45_54,0.0,7
90593,109737,45_54,0.0,5
90594,109738,25_34,0.0,5
90595,109739,18_24,0.0,10
90596,109740,65_inf,1.0,11
90597,109741,18_24,1.0,9
90598,109743,45_54,0.0,6
90599,109744,18_24,0.0,3
90600,109745,35_44,1.0,6
90601,109746,18_24,0.0,7
90602,109747,25_34,0.0,2
90603,109748,25_34,0.0,8
90604,109749,55_64,0.0,9
90605,109750,25_34,0.0,6
90606,109751,35_44,1.0,4
90607,109752,45_54,0.0,8
90608,109753,25_34,0.0,2
90609,109754,45_54,1.0,3
90610,109755,18_24,0.0,4
90611,109756,35_44,0.0,9
90612,109757,35_44,0.0,8
90613,109758,25_34,0.0,5
90614,109759,25_34,0.0,6
90615,109760,55_64,0.0,7
90616,109761,25_34,0.0,14
90617,109762,18_24,0.0,7
90618,109763,45_54,0.0,6
90619,109764,45_54,0.0,11
90621,109766,35_44,0.0,140
90622,109767,35_44,0.0,4
90623,109768,25_34,0.0,42
90624,109770,45_54,0.0,20
90625,109771,45_54,0.0,4
90626,109772,35_44,0.0,8
90627,109774,25_34,0.0,4
90628,109775,35_44,0.0,5
90629,109776,25_34,0.0,4
90630,109777,18_24,0.0,7
90631,109778,35_44,0.0,6
90632,109779,35_44,0.0,9
90633,109780,35_44,1.0,6
90634,109781,55_64,1.0,9
90635,109782,55_64,0.0,7
90636,109784,35_44,0.0,10
90637,109785,35_44,0.0,2
90638,109786,35_44,0.0,7
90640,109788,18_24,0.0,6
90641,109789,25_34,0.0,7
90642,109790,35_44,0.0,9
90643,109792,25_34,0.0,7
90644,109795,25_34,1.0,12
90645,109796,45_54,0.0,4
90646,109797,25_34,1.0,8
90647,109799,35_44,1.0,8
90649,109801,65_inf,1.0,18
90650,109802,25_34,0.0,8
90651,109803,35_44,0.0,11
90653,109805,18_24,0.0,5
90654,109806,35_44,1.0,7
90655,109807,35_44,0.0,8
90656,109808,25_34,1.0,8
90657,109809,45_54,0.0,11
90658,109810,18_24,0.0,8
90659,109812,35_44,0.0,10
90660,109813,45_54,0.0,8
90661,109814,18_24,0.0,8
90663,109819,18_24,1.0,9
90664,109820,25_34,0.0,9
90665,109822,55_64,,4
90666,109823,45_54,1.0,7
90667,109827,18_24,0.0,8
90668,109828,18_24,0.0,7
90669,109829,18_24,0.0,9
90670,109833,25_34,0.0,1
90671,109834,25_34,0.0,5
90672,109835,45_54,0.0,11
90673,109836,45_54,1.0,7
90674,109837,18_24,0.0,9
90675,109838,55_64,0.0,3
90676,109842,35_44,0.0,12
90677,109843,25_34,0.0,4
90678,109844,18_24,1.0,172
90679,109845,25_34,0.0,13
90680,109846,25_34,0.0,10
90681,109848,45_54,,3
90682,109849,35_44,0.0,9
90683,109851,25_34,0.0,13
90684,109852,35_44,0.0,6
90685,109854,25_34,0.0,8
90686,109855,35_44,0.0,7
90687,109856,18_24,0.0,8
90688,109857,45_54,1.0,9
90689,109859,18_24,0.0,11
90690,109860,45_54,1.0,13
90691,109861,18_24,0.0,7
90692,109862,18_24,0.0,5
90693,109863,25_34,0.0,12
90694,109864,25_34,0.0,25
90695,109865,18_24,1.0,6
90696,109866,25_34,0.0,17
90697,109868,25_34,0.0,1
90698,109869,25_34,0.0,8
90699,109870,45_54,0.0,12
90700,109871,35_44,1.0,7
90701,109874,25_34,0.0,6
90702,109875,18_24,0.0,5
90703,109877,35_44,0.0,6
90705,109879,35_44,1.0,8
90706,109880,35_44,0.0,8
90707,109881,25_34,0.0,5
